number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0030156,Closed,False,0,0,2,True,Caller 4283,Opened by  17,17/5/2016 08:57,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 108,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,17/5/2016 09:15,22/5/2016 10:07
INC0030157,Closed,False,2,0,7,True,Caller 4585,Opened by  24,17/5/2016 08:57,Created by 13,17/5/2016 09:00,Updated by 908,24/5/2016 22:07,Phone,Location 93,Category 42,Subcategory 29,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 150,19/5/2016 21:55,24/5/2016 22:07
INC0030158,Closed,False,0,0,4,True,Caller 211,Opened by  55,17/5/2016 08:59,Created by 30,17/5/2016 09:15,Updated by 908,23/5/2016 16:07,Phone,Location 83,Category 24,Subcategory 174,Symptom 70,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 71,18/5/2016 15:55,23/5/2016 16:07
INC0030160,Closed,False,1,0,4,True,Caller 3279,Opened by  301,17/5/2016 09:02,?,?,Updated by 908,23/5/2016 17:07,Phone,Location 161,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 151,18/5/2016 16:34,23/5/2016 17:07
INC0030162,Closed,False,2,0,5,True,Caller 20,Opened by  108,17/5/2016 09:03,Created by 52,17/5/2016 09:25,Updated by 908,23/5/2016 10:07,Phone,Location 93,Category 46,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 37,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 35,18/5/2016 09:30,23/5/2016 10:07
INC0030163,Closed,False,0,0,2,True,Caller 1175,Opened by  24,17/5/2016 09:04,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 204,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,17/5/2016 09:10,22/5/2016 10:07
INC0030164,Closed,False,1,0,5,True,Caller 1531,Opened by  142,17/5/2016 09:04,Created by 71,17/5/2016 09:12,Updated by 908,22/5/2016 12:07,Phone,Location 204,Category 42,Subcategory 223,Symptom 65,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,17/5/2016 11:58,22/5/2016 12:07
INC0030166,Closed,False,0,0,2,True,Caller 1798,Opened by  17,17/5/2016 09:06,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 161,Category 26,Subcategory 164,Symptom 295,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,17/5/2016 09:29,22/5/2016 10:07
INC0030168,Closed,False,0,0,2,True,Caller 5434,Opened by  17,17/5/2016 09:12,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/5/2016 09:17,22/5/2016 10:07
INC0030169,Closed,False,0,0,4,True,Caller 5492,Opened by  17,17/5/2016 09:13,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 161,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,17/5/2016 09:34,22/5/2016 10:07
INC0030170,Closed,False,3,0,8,True,Caller 2282,Opened by  24,17/5/2016 09:13,Created by 13,17/5/2016 09:16,Updated by 823,20/5/2016 09:50,Phone,Location 51,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 219,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 200,20/5/2016 09:50,20/5/2016 09:50
INC0030174,Closed,False,0,0,4,True,Caller 3652,Opened by  62,17/5/2016 09:14,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 204,Category 35,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 32,17/5/2016 09:21,22/5/2016 10:07
INC0030175,Closed,False,0,0,7,False,Caller 3754,Opened by  24,17/5/2016 09:15,?,?,Updated by 908,25/5/2016 12:07,Phone,Location 41,Category 19,Subcategory 163,Symptom 491,?,1 - High,1 - High,1 - Critical,Group 72,Resolver 109,False,True,Do Not Notify,Problem ID  220,?,?,?,code 7,Resolved by 98,20/5/2016 11:52,25/5/2016 12:07
INC0030176,Closed,False,2,0,9,True,Caller 4636,Opened by  17,17/5/2016 09:16,Created by 10,17/5/2016 09:46,Updated by 908,22/5/2016 12:10,Phone,Location 204,Category 23,Subcategory 75,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,17/5/2016 12:09,22/5/2016 12:10
INC0030177,Closed,False,1,0,6,True,Caller 5255,Opened by  55,17/5/2016 09:16,Created by 30,17/5/2016 09:28,Updated by 908,23/5/2016 14:07,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 113,18/5/2016 14:00,23/5/2016 14:07
INC0030178,Closed,False,0,0,2,True,Caller 2370,Opened by  17,17/5/2016 09:17,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 108,Category 35,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,17/5/2016 09:39,22/5/2016 10:07
INC0030179,Closed,False,1,0,4,True,Caller 3966,Opened by  512,17/5/2016 09:17,Created by 221,17/5/2016 09:22,Updated by 908,22/5/2016 16:07,Phone,Location 18,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,17/5/2016 15:26,22/5/2016 16:07
INC0030180,Closed,False,0,0,2,True,Caller 5553,Opened by  501,17/5/2016 09:19,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 143,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,17/5/2016 09:22,22/5/2016 10:07
INC0030181,Closed,False,0,0,2,True,Caller 916,Opened by  17,17/5/2016 09:20,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,17/5/2016 09:26,22/5/2016 10:07
INC0030182,Closed,False,1,0,7,True,Caller 3279,Opened by  301,17/5/2016 09:22,Created by 129,17/5/2016 09:23,Updated by 908,22/5/2016 16:07,Phone,Location 161,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 62,Resolver 190,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 173,17/5/2016 15:43,22/5/2016 16:07
INC0030185,Closed,False,0,0,1,True,Caller 4156,Opened by  108,17/5/2016 09:25,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 45,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,?,22/5/2016 10:07
INC0030186,Closed,False,2,0,8,True,Caller 5119,Opened by  17,17/5/2016 09:27,Created by 10,17/5/2016 09:36,Updated by 908,23/5/2016 09:07,Phone,Location 204,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 126,18/5/2016 08:36,23/5/2016 09:07
INC0030187,Closed,False,0,0,4,False,Caller 3341,Opened by  24,17/5/2016 09:27,Created by 13,17/5/2016 09:29,Updated by 908,28/5/2016 18:07,Phone,Location 54,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 12,Resolver 136,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 122,23/5/2016 17:30,28/5/2016 18:07
INC0030189,Closed,False,1,0,5,True,Caller 5163,Opened by  501,17/5/2016 09:29,?,?,Updated by 908,22/5/2016 16:07,Phone,Location 223,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,17/5/2016 16:04,22/5/2016 16:07
INC0030191,Closed,False,1,0,7,False,Caller 1953,Opened by  131,17/5/2016 09:31,?,?,Updated by 908,29/5/2016 16:07,Phone,Location 97,Category 13,Subcategory 209,Symptom 379,?,2 - Medium,2 - Medium,3 - Moderate,Group 75,Resolver 230,False,True,Do Not Notify,?,?,?,?,code 16,Resolved by 209,24/5/2016 15:39,29/5/2016 16:07
INC0030192,Closed,False,0,0,2,True,Caller 4408,Opened by  24,17/5/2016 09:31,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 161,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,17/5/2016 09:35,22/5/2016 10:07
INC0030194,Closed,False,0,0,1,True,Caller 4489,Opened by  108,17/5/2016 09:31,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 51,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,?,22/5/2016 10:07
INC0030195,Closed,False,1,0,4,True,Caller 4156,Opened by  55,17/5/2016 09:32,Created by 30,17/5/2016 09:39,Updated by 908,22/5/2016 12:07,Phone,Location 45,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,17/5/2016 12:02,22/5/2016 12:07
INC0030196,Closed,False,0,0,3,True,Caller 742,Opened by  17,17/5/2016 09:34,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 51,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,17/5/2016 10:02,22/5/2016 10:07
INC0030197,Closed,False,1,0,3,True,Caller 4191,Opened by  24,17/5/2016 09:36,Created by 13,17/5/2016 09:46,Updated by 908,22/5/2016 16:07,Phone,Location 37,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,17/5/2016 15:32,22/5/2016 16:07
INC0030198,Closed,False,0,0,2,True,Caller 4672,Opened by  24,17/5/2016 09:39,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 204,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,17/5/2016 09:51,22/5/2016 10:07
INC0030199,Closed,False,0,0,2,True,Caller 1824,Opened by  17,17/5/2016 09:39,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 51,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/5/2016 09:52,22/5/2016 10:07
INC0030200,Closed,False,3,0,58,False,Caller 2752,Opened by  62,17/5/2016 09:43,Created by 33,17/5/2016 09:46,Updated by 908,23/10/2016 14:00,Phone,Location 204,Category 34,Subcategory 112,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 114,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 102,18/10/2016 13:53,23/10/2016 14:00
INC0030201,Closed,False,3,0,10,False,Caller 2058,Opened by  131,17/5/2016 09:44,Created by 62,17/5/2016 09:48,Updated by 908,8/6/2016 12:07,Phone,Location 143,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,3/6/2016 11:59,8/6/2016 12:07
INC0030202,Closed,False,3,0,12,True,Caller 3751,Opened by  17,17/5/2016 09:44,Created by 10,17/5/2016 09:54,Updated by 908,23/5/2016 09:07,Phone,Location 108,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 37,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 35,18/5/2016 08:53,23/5/2016 09:07
INC0030203,Closed,False,0,0,2,True,Caller 4911,Opened by  55,17/5/2016 09:44,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 27,17/5/2016 09:48,22/5/2016 10:07
INC0030204,Closed,False,2,0,10,False,Caller 1881,Opened by  17,17/5/2016 09:45,Created by 10,17/5/2016 09:53,Updated by 908,1/6/2016 20:07,Phone,Location 179,Category 34,Subcategory 154,Symptom 102,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 16,Resolved by 30,27/5/2016 19:12,1/6/2016 20:07
INC0030205,Closed,False,1,0,3,True,Caller 2440,Opened by  17,17/5/2016 09:46,Created by 10,17/5/2016 09:51,Updated by 908,24/5/2016 14:07,Phone,Location 46,Category 46,Subcategory 242,Symptom 274,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 247,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 226,19/5/2016 14:01,24/5/2016 14:07
INC0030207,Closed,False,0,0,13,False,Caller 2376,Opened by  68,17/5/2016 09:48,Created by 37,17/5/2016 09:54,Updated by 908,13/6/2016 12:07,Phone,Location 93,Category 42,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 37,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 35,8/6/2016 11:29,13/6/2016 12:07
INC0030208,Closed,False,0,0,3,True,Caller 621,Opened by  168,17/5/2016 09:49,Created by 76,17/5/2016 09:52,Updated by 908,23/5/2016 16:07,Phone,Location 39,Category 9,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,18/5/2016 15:34,23/5/2016 16:07
INC0030209,Closed,False,1,0,2,True,Caller 1526,Opened by  501,17/5/2016 09:50,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 46,Category 44,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,17/5/2016 09:53,22/5/2016 10:07
INC0030210,Closed,False,0,0,2,True,Caller 5262,Opened by  17,17/5/2016 09:51,?,?,Updated by 908,22/5/2016 11:07,Phone,Location 128,Category 26,Subcategory 164,Symptom 295,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,17/5/2016 10:16,22/5/2016 11:07
INC0030212,Closed,False,0,0,3,True,Caller 621,Opened by  168,17/5/2016 09:52,Created by 76,17/5/2016 09:53,Updated by 908,23/5/2016 16:07,Phone,Location 39,Category 9,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,18/5/2016 15:34,23/5/2016 16:07
INC0030213,Closed,False,0,0,3,True,Caller 621,Opened by  168,17/5/2016 09:54,Created by 76,17/5/2016 09:54,Updated by 908,23/5/2016 16:07,Phone,Location 39,Category 9,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,18/5/2016 15:35,23/5/2016 16:07
INC0030214,Closed,False,0,0,2,True,Caller 4859,Opened by  385,17/5/2016 09:54,Created by 166,17/5/2016 09:55,Updated by 908,22/5/2016 10:07,Phone,Location 51,Category 9,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 184,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 167,17/5/2016 09:55,22/5/2016 10:07
INC0030215,Closed,False,0,0,2,True,Caller 1318,Opened by  17,17/5/2016 09:54,?,?,Updated by 908,22/5/2016 11:07,Phone,Location 161,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/5/2016 10:47,22/5/2016 11:07
INC0030217,Closed,False,0,0,2,True,Caller 376,Opened by  385,17/5/2016 09:56,Created by 166,17/5/2016 09:57,Updated by 908,22/5/2016 10:07,Phone,Location 51,Category 9,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 184,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 167,17/5/2016 09:57,22/5/2016 10:07
INC0030218,Closed,False,1,0,9,True,Caller 1205,Opened by  17,17/5/2016 09:57,?,?,Updated by 908,23/5/2016 11:07,Phone,Location 143,Category 23,Subcategory 75,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,18/5/2016 10:24,23/5/2016 11:07
INC0030219,Closed,False,1,0,3,True,Caller 4802,Opened by  131,17/5/2016 09:57,Created by 62,17/5/2016 10:06,Updated by 908,22/5/2016 11:07,Phone,Location 204,Category 57,Subcategory 170,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 126,17/5/2016 10:52,22/5/2016 11:07
INC0030220,Closed,False,1,0,5,True,Caller 1200,Opened by  24,17/5/2016 09:58,?,?,Updated by 908,22/5/2016 11:07,Phone,Location 136,Category 24,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,17/5/2016 10:56,22/5/2016 11:07
INC0030221,Closed,False,3,0,9,True,Caller 1945,Opened by  55,17/5/2016 09:58,?,?,Updated by 908,23/5/2016 10:07,Phone,Location 93,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,18/5/2016 09:35,23/5/2016 10:07
INC0030222,Closed,False,0,0,5,True,Caller 3839,Opened by  24,17/5/2016 09:59,Created by 13,17/5/2016 10:05,Updated by 908,25/5/2016 17:07,Phone,Location 221,Category 46,Subcategory 233,Symptom 231,?,2 - Medium,2 - Medium,3 - Moderate,Group 21,Resolver 234,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 213,20/5/2016 16:18,25/5/2016 17:07
INC0030223,Closed,False,0,0,1,True,Caller 2728,Opened by  108,17/5/2016 10:01,?,?,Updated by 908,22/5/2016 10:07,Phone,Location 204,Category 32,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,?,22/5/2016 10:07
INC0030224,Closed,False,0,0,2,True,Caller 5457,Opened by  17,17/5/2016 10:02,Created by 10,17/5/2016 10:14,Updated by 908,22/5/2016 11:10,Phone,Location 204,Category 37,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 76,17/5/2016 11:07,22/5/2016 11:10
INC0030225,Closed,False,0,0,3,True,Caller 3605,Opened by  17,17/5/2016 10:03,?,?,Updated by 908,22/5/2016 10:10,Phone,Location 204,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,17/5/2016 10:09,22/5/2016 10:10
INC0030226,Closed,False,0,0,1,True,Caller 1501,Opened by  108,17/5/2016 10:05,?,?,Updated by 908,22/5/2016 11:07,Phone,Location 108,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,?,22/5/2016 11:07
INC0030227,Closed,False,0,0,3,True,Caller 3544,Opened by  62,17/5/2016 10:08,?,?,Updated by 908,22/5/2016 11:07,Phone,Location 173,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 32,17/5/2016 10:42,22/5/2016 11:07
INC0030228,Closed,False,2,0,4,True,Caller 3440,Opened by  501,17/5/2016 10:09,?,?,Updated by 908,22/5/2016 11:07,Phone,Location 14,Category 9,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,17/5/2016 11:03,22/5/2016 11:07
INC0030229,Closed,False,4,0,39,False,Caller 534,Opened by  24,17/5/2016 10:09,Created by 13,17/5/2016 10:12,Updated by 908,3/9/2016 15:00,Phone,Location 131,Category 34,Subcategory 134,Symptom 465,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,29/8/2016 14:43,3/9/2016 15:00
INC0030231,Closed,False,0,0,2,True,Caller 313,Opened by  17,17/5/2016 10:10,?,?,Updated by 908,22/5/2016 11:07,Phone,Location 51,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/5/2016 10:19,22/5/2016 11:07
INC0030232,Closed,False,2,0,22,False,Caller 5564,Opened by  301,17/5/2016 10:11,Created by 129,17/5/2016 10:31,Updated by 908,27/6/2016 17:00,Phone,Location 161,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 22,22/6/2016 16:26,27/6/2016 17:00
INC0030233,Closed,False,0,0,2,True,Caller 4953,Opened by  17,17/5/2016 10:15,?,?,Updated by 908,22/5/2016 11:07,Phone,Location 143,Category 20,Subcategory 125,Symptom 517,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,17/5/2016 10:39,22/5/2016 11:07
INC0030235,Closed,False,1,0,3,True,Caller 3072,Opened by  24,17/5/2016 10:18,Created by 13,17/5/2016 10:21,Updated by 908,22/5/2016 17:07,Phone,Location 33,Category 46,Subcategory 251,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 133,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 119,17/5/2016 16:14,22/5/2016 17:07
INC0030236,Closed,False,0,0,2,True,Caller 4166,Opened by  403,17/5/2016 10:21,Created by 174,17/5/2016 10:21,Updated by 908,22/5/2016 11:07,Phone,Location 51,Category 42,Subcategory 29,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 134,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 120,17/5/2016 10:39,22/5/2016 11:07
INC0030237,Closed,False,2,0,12,False,Caller 3855,Opened by  17,17/5/2016 10:23,Created by 10,17/5/2016 10:37,Updated by 908,4/6/2016 16:07,Phone,Location 97,Category 46,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,30/5/2016 15:10,4/6/2016 16:07
INC0030238,Closed,False,2,0,6,True,Caller 1369,Opened by  17,17/5/2016 10:24,?,?,Updated by 908,24/5/2016 17:07,Phone,Location 161,Category 57,Subcategory 170,Symptom 531,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,19/5/2016 16:35,24/5/2016 17:07
INC0030239,Closed,False,2,0,6,True,Caller 5133,Opened by  17,17/5/2016 10:29,?,?,Updated by 908,23/5/2016 09:07,Phone,Location 93,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,18/5/2016 09:04,23/5/2016 09:07
